1.514066462865983675e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.530598736772633472e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.523577451103865332e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.516845325327882854e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.523375973255947091e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.526100494644858419e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.522098634279135387e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.519658436979910210e+00	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01	5.000000000000000000e+01
1.511889154260808610e+00	1.314601149221863441e+00	1.311767434230958651e+00	1.311767434230958651e+00	1.305933599821244684e+00	1.305933599821244684e+00	1.305933599821244684e+00	1.305933599821244684e+00	1.305933599821244684e+00	1.305933599821244684e+00	1.305933599821244684e+00	1.305933599821244684e+00	1.305933599821244684e+00	1.305933599821244684e+00	1.305933599821244684e+00	1.305933599821244684e+00	1.305933599821244684e+00	1.305933599821244684e+00	1.305933599821244684e+00	1.305933599821244684e+00	1.305933599821244684e+00	1.305933599821244684e+00
1.542321904139085209e+00	1.313440944811310462e+00	1.311984694666332718e+00	1.311984694666332718e+00	1.311984694666332718e+00	1.311984694666332718e+00	1.311984694666332718e+00	1.311984694666332718e+00	1.311984694666332718e+00	1.311984694666332718e+00	1.311984694666332718e+00	1.311984694666332718e+00	1.311984694666332718e+00	1.311984694666332718e+00	1.311984694666332718e+00	1.311984694666332718e+00	1.310805685592419945e+00	1.310805685592419945e+00	1.310805685592419945e+00	1.310805685592419945e+00	1.310805685592419945e+00	1.310805685592419945e+00
1.513410300919503904e+00	1.313560428041400163e+00	1.310618328325676263e+00	1.310618328325676263e+00	1.310618328325676263e+00	1.308708082545887219e+00	1.308708082545887219e+00	1.308708082545887219e+00	1.308708082545887219e+00	1.308708082545887219e+00	1.308708082545887219e+00	1.308708082545887219e+00	1.308708082545887219e+00	1.308708082545887219e+00	1.308708082545887219e+00	1.308708082545887219e+00	1.308708082545887219e+00	1.308708082545887219e+00	1.308708082545887219e+00	1.308708082545887219e+00	1.308708082545887219e+00	1.308708082545887219e+00
1.519092143786073823e+00	1.320826570192972671e+00	1.320826570192972671e+00	1.317118771148450440e+00	1.317118771148450440e+00	1.313579213137578527e+00	1.310436527235339321e+00	1.310436527235339321e+00	1.310436527235339321e+00	1.310436527235339321e+00	1.310436527235339321e+00	1.307803782549771476e+00	1.307803782549771476e+00	1.307803782549771476e+00	1.307803782549771476e+00	1.307803782549771476e+00	1.307803782549771476e+00	1.307803782549771476e+00	1.307803782549771476e+00	1.307803782549771476e+00	1.307803782549771476e+00	1.307803782549771476e+00
1.545134821925500335e+00	1.317233692214946350e+00	1.317233692214946350e+00	1.317233692214946350e+00	1.317233692214946350e+00	1.316360153935172361e+00	1.313739174845242719e+00	1.310766538887313093e+00	1.310766538887313093e+00	1.310766538887313093e+00	1.310766538887313093e+00	1.310766538887313093e+00	1.310766538887313093e+00	1.310766538887313093e+00	1.310766538887313093e+00	1.310766538887313093e+00	1.310766538887313093e+00	1.310766538887313093e+00	1.310766538887313093e+00	1.310349759128358382e+00	1.310349759128358382e+00	1.310349759128358382e+00
1.494196039257627451e+00	1.314981449132013758e+00	1.314981449132013758e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00	1.308315968874729007e+00
1.516509522693325618e+00	1.319818268219629775e+00	1.314745033329183688e+00	1.314745033329183688e+00	1.314745033329183688e+00	1.314745033329183688e+00	1.314745033329183688e+00	1.314745033329183688e+00	1.314745033329183688e+00	1.313488216713221579e+00	1.313488216713221579e+00	1.313488216713221579e+00	1.301653381549950694e+00	1.301653381549950694e+00	1.301653381549950694e+00	1.301653381549950694e+00	1.301653381549950694e+00	1.301653381549950694e+00	1.301653381549950694e+00	1.301653381549950694e+00	1.301653381549950694e+00	1.301653381549950694e+00
